RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
11	W73CFF	W73GAA	10/16/19	8-80 Rgt	8th Battalion 80th Regiment	Training Battalion (USAR)	7	0	83	0	90	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258225	72060794077359771	20200930
11	W73CFF	W71FAA	10/16/19	8-104 Rgt	8th Battalion 104th Regiment	Training Battalion (USAR)	3	0	137	0	140	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257420	72060794077359771	20200930
11	W73CFF	W75NAA	10/16/19	9-95 Rgt	9th Battalion 95th Regiment	Training Battalion (USAR)	5	0	126	0	131	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256809	72060794077359771	20200930
11	W73CFF	W72GAA	10/16/19	9-108 Rgt	9th Battalion 108th Regiment	Training Battalion (USAR)	7	0	151	0	158	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258227	72060794077359771	20200930
11	W73CFF	W1HWAA	10/17/19	RTS-M PA	Regional Maintenance Training Site Annville Pennsylvania	Regional Training Site Maintenance (RTS M) (USAR)	0	0	0	0	0	UNIT	ARMY	RESERV	COMSER	ADMIN	BN		72060793789258228	72060794077359771	20200930
10	W8CPFF	W737FF		2-94TngDiv	2nd Brigade	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060794084615149	72060794077359965	20200930
11	W737FF	W737AA	10/16/19	HQ2-94TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789258244	72060794084615149	20200930
11	W737FF	W70GAA	10/16/19	6-100 Rgt	6th Battalion 100th Regiment	Training Battalion (USAR)	7	0	148	0	155	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258356	72060794084615149	20200930
11	W737FF	W73FAA	10/16/19	7-80 Rgt	7th Battalion 80th Regiment	Training Battalion (USAR)	7	0	76	0	83	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258229	72060794084615149	20200930
11	W737FF	W71EAA	10/16/19	7-104 Rgt	7th Battalion 104th Regiment	Training Battalion (USAR)	3	0	135	0	138	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257419	72060794084615149	20200930
11	W737FF	W75MAA	10/16/19	8-95 Rgt	8th Battalion 95th Regiment	Training Battalion (USAR)	3	0	144	0	147	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256819	72060794084615149	20200930
11	W737FF	W72FAA	10/16/19	8-108 Rgt	8th Battalion 108th Regiment	Training Battalion (USAR)	7	0	144	0	151	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258245	72060794084615149	20200930
10	W8CPFF	W70EFF		3-94TngDiv	3rd Brigade	Training Division (USAR)						EXCMIL	ARMY	RESERV	MILSVC		DIV		72060794077359601	72060794077359965	20200930
11	W70EFF	W70EAA	10/16/19	HQ3-94TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789258353	72060794077359601	20200930
11	W70EFF	W73DAA	10/16/19	5-80 Rgt	5th Battalion 80th Regiment	Training Battalion (USAR)	3	0	84	0	87	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258226	72060794077359601	20200930
11	W70EFF	W76QAA	10/16/19	7-98 Rgt	7th Battalion 98th Regiment	Training Battalion (USAR)	5	0	54	0	59	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258251	72060794077359601	20200930
12	W76QAA	W1JAAA	10/17/19	RTS-MFtDev	Regional Maintenance Training Site Fort Devens	Regional Training Site Maintenance (RTS M) (USAR)	0	0	0	0	0	UNIT	ARMY	RESERV	COMSER	ADMIN	BN		72060793789258252	72060793789258251	20200930
11	W70EFF	W88AAA	10/16/19	13-100 Rgt	13th Battalion 100th Regiment	Training Battalion (USAR)	5	0	90	0	95	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258358	72060794077359601	20200930
11	W70EFF	W88BAA	10/16/19	13-108 Rgt	13th Battalion 108th Regiment	Training Battalion (USAR)	3	0	59	0	62	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258242	72060794077359601	20200930
11	W70EFF	W8CQAA	10/16/19	14-95 Rgt	14th Battalion 95th Regiment	Training Battalion (USAR)	5	0	45	0	50	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258255	72060794077359601	20200930
10	W8CPFF	W72DFF		4-94TngDiv	4th Brigade	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060794096734824	72060794077359965	20200930
11	W72DFF	W72DAA	10/16/19	HQ4-94TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789258239	72060794096734824	20200930
11	W72DFF	W70FAA	10/16/19	5-100 Rgt	5th Battalion 100th Regiment	Training Battalion (USAR)	5	0	112	0	117	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258357	72060794096734824	20200930
11	W72DFF	W71DAA	10/16/19	6-104 Rgt	6th Battalion 104th Regiment	Training Battalion (USAR)	5	0	93	0	98	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257418	72060794096734824	20200930
11	W72DFF	W75LAA	10/16/19	7-95 Rgt	7th Battalion 95th Regiment	Training Battalion (USAR)	4	0	87	0	91	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256818	72060794096734824	20200930
11	W72DFF	W72EAA	10/16/19	7-108 Rgt	7th Battalion 108th Regiment	Training Battalion (USAR)	8	0	102	0	110	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258240	72060794096734824	20200930
11	W72DFF	W76RAA	10/16/19	8-98 Rgt	8th Battalion 98th Regiment	Training Battalion (USAR)	7	0	68	0	75	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258241	72060794096734824	20200930
10	W8CPFF	W75QFF		5-94TngDiv	5th Brigade	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060794077360065	72060794077359965	20200930
11	W75QFF	W75QAA	10/16/19	HQ5-94 TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789257625	72060794077360065	20200930
11	W75QFF	W70LAA	10/16/19	8-100 Rgt	8th Battalion 100th Regiment	Training Battalion (USAR)	20	0	115	0	135	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258354	72060794077360065	20200930
11	W75QFF	W71HAA	10/16/19	9-104 Rgt	9th Battalion 104th Regiment	Training Battalion (USAR)	11	0	91	0	102	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257421	72060794077360065	20200930
11	W75QFF	W75RAA	10/16/19	10-95 Rgt	10th Battalion 95th Regiment	Training Battalion (USAR)	12	0	85	0	97	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257627	72060794077360065	20200930
11	W75QFF	W72KAA	10/16/19	10-108 Rgt	10th Battalion 108th Regiment	Training Battalion (USAR)	11	0	93	0	104	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257533	72060794077360065	20200930
11	W75QFF	W76VAA	10/16/19	11-98 Rgt	11th Battalion 98th Regiment	Training Battalion (USAR)	24	0	89	0	113	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258253	72060794077360065	20200930
10	W8CPFF	W6UMAA	10/19/19	94TD FTS	Full Time Support	Full Time Support Training Division (USAR)	0	0	0	44	44	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793801814191	72060794077359965	20200930
9	W72VFF	W700FF		100 TngDiv	100th Training Division	Training Division (USAR)						EXCMIL	ARMY	RESERV	MILSVC		DIV		72060793789498968	72060793789498979	20200930
10	W700FF	W700AA	10/16/19	HQ100TD	Headquarters	Headquarters  Training Division (USAR)	35	4	39	0	78	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793789258339	72060793789498968	20200930
10	W700FF	W6QNAA	05/01/20	83 USARRTC	83rd US Army Reserve Readiness Training Center	Army Readiness Training Center (USAR)	0	0	0	51	51	EXCMIL	ARMY	RESERV	MILSVC		CTR		72060793789311806	72060793789498968	20200930
11	W6QNAA	W6QSAA	10/16/19	NCOA Dix	Noncommissioned Officer Academy Fort Dix	Noncommissioned Officer Academy (USAR)	0	0	0	0	0	EXCMIL	ARMY	RESERV	MILSVC		SCH		72060793789311778	72060793789311806	20200930
11	W6QNAA	W6QPAA	10/16/19	NCOA Lewis	Noncommissioned Officer Academy Fort Lewis	Noncommissioned Officer Academy (USAR)	0	0	0	0	0	EXCMIL	ARMY	RESERV	MILSVC		SCH		72060793789311811	72060793789311806	20200930
11	W6QNAA	W6QRAA	10/17/19	NCOA McCoy	Noncommissioned Officer Academy Fort McCoy	Noncommissioned Officer Academy (USAR)	0	0	0	0	0	EXCMIL	ARMY	RESERV	MILSVC		SCH		72060793789311870	72060793789311806	20200930
10	W700FF	W70MFF		97 Tng Bde	97th Training Brigade	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789498961	72060793789498968	20200930
11	W70MFF	W70MAA	10/16/19	HQ97TngBde	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	HQ		BDE		72060793789257409	72060793789498961	20200930
11	W70MFF	W73NAA	10/16/19	10-80 Rgt	10th Battalion 80th Regiment	Training Battalion (USAR)	134	0	15	0	149	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257433	72060793789498961	20200930
11	W70MFF	W75VAA	10/16/19	11-95 Rgt	11th Battalion 95th Regiment	Training Battalion (USAR)	130	0	15	0	145	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257415	72060793789498961	20200930
11	W70MFF	W72PAA	10/16/19	11-108 Rgt	11th Battalion 108th Regiment	Training Battalion (USAR)	114	0	14	0	128	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257412	72060793789498961	20200930
10	W700FF	W6UNAA	10/17/19	100TD FTS	Full Time Support	Full Time Support Training Division (USAR)	0	0	0	49	49	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793801814188	72060793789498968	20200930
9	W72VFF	W8CNFF		102 TngDiv	102nd Training Division	Training Division (USAR)						EXCMIL	ARMY	RESERV	MILSVC		DIV		72060794084615546	72060793789498979	20200930
10	W8CNFF	W8CNAA	10/16/19	HQ102TD	Headquarters	Headquarters Training Brigade (USAR)	34	4	39	0	77	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789259722	72060794084615546	20200930
10	W8CNFF	W75CFF		1-102 TD	1st Brigade 102nd Training Division	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789498972	72060794084615546	20200930
11	W75CFF	W75CAA	10/16/19	HQ1-102 TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789256825	72060793789498972	20200930
11	W75CFF	W738AA	10/16/19	1-80 Rgt	1st Battalion 80th Regiment	Training Battalion (USAR)	7	0	65	0	72	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256502	72060793789498972	20200930
11	W75CFF	W75DAA	10/16/19	1-95 Rgt	1st Battalion 95th Regiment	Training Battalion (USAR)	5	0	142	0	147	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256836	72060793789498972	20200930
11	W75CFF	W70AAA	10/16/19	1-100 Rgt	1st Battalion 100th Regiment	Training Battalion (USAR)	7	0	60	0	67	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258350	72060793789498972	20200930
11	W75CFF	W727AA	10/16/19	1-108 Rgt	1st Battalion 108th Regiment	Training Battalion (USAR)	7	0	54	0	61	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258257	72060793789498972	20200930
11	W75CFF	W715AA	10/16/19	12-104 Rgt	12th Battalion 104th Regiment	Training Battalion (USAR)	5	0	26	0	31	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257426	72060793789498972	20200930
10	W8CNFF	W709FF		2-102 TD	2nd Brigade 102nd Training Division	Training Support Brigade (TSB) (USAR)						UNIT	ARMY	RESERV	COMSER	LOG	BDE		72060793789498971	72060794084615546	20200930
11	W709FF	W709AA	10/16/19	HQ2-102 TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789258346	72060793789498971	20200930
11	W709FF	W716AA	10/16/19	1-104 Rgt	1st Battalion 104th Regiment	Training Battalion (USAR)	5	0	49	0	54	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257428	72060793789498971	20200930
11	W709FF	W728AA	10/16/19	1-108 Rgt	1st Battalion 108th Regiment	Training Battalion (USAR)	7	0	67	0	74	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257540	72060793789498971	20200930
11	W709FF	W739AA	10/16/19	2-80 Rgt	2nd Battalion 80th Regiment	Training Battalion (USAR)	7	0	54	0	61	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258246	72060793789498971	20200930
11	W709FF	W75EAA	10/16/19	2-95 Rgt	2nd Battalion 95th Regiment	Training Battalion (USAR)	5	0	47	0	52	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789254870	72060793789498971	20200930
11	W709FF	W70BAA	10/16/19	2-100 Rgt	2nd Battalion 100th Regiment	Training Battalion (USAR)	7	0	83	0	90	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258359	72060793789498971	20200930
10	W8CNFF	W76PFF		3-102 TD	3rd Brigade 102nd Training Division	Training Support (USAR)						UNIT	ARMY	RESERV	COMSER	LOG	BDE		72060793789498973	72060794084615546	20200930
11	W76PFF	W76PAA	10/16/19	HQ3-102 TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789258249	72060793789498973	20200930
11	W76PFF	W718AA	10/16/19	3-104 Rgt	3rd Battalion 104th Regiment	Training Battalion (USAR)	5	0	34	0	39	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257429	72060793789498973	20200930
11	W76PFF	W73BAA	10/16/19	4-80 Rgt	4th Battalion 80th Regiment	Training Battalion (USAR)	7	0	55	0	62	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258250	72060793789498973	20200930
11	W76PFF	W75GAA	10/16/19	4-95 Rgt	4th Battalion 95th Regiment	Training Battalion (USAR)	5	0	50	0	55	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789259353	72060793789498973	20200930
11	W76PFF	W70DAA	10/16/19	4-100 Rgt	4th Battalion 100th Regiment	Training Battalion (USAR)	7	0	41	0	48	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258349	72060793789498973	20200930
11	W76PFF	W72AAA	10/16/19	4-108 Rgt	4th Battalion 108th Regiment	Training Battalion (USAR)	9	0	88	0	97	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258254	72060793789498973	20200930
10	W8CNFF	W762FF		4-102 TD	4th Brigade 102nd Training Division	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789498970	72060794084615546	20200930
11	W762FF	W762AA	10/16/19	HQ1-100TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789256801	72060793789498970	20200930
11	W762FF	W71AAA	10/16/19	5-104 Rgt	5th Battalion 104th Regiment	Training Battalion (USAR)	9	4	75	0	88	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257427	72060793789498970	20200930
11	W762FF	W75JAA	10/16/19	6-95 Rgt	6th Battalion 95th Regiment	Training Battalion (USAR)	5	0	30	0	35	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256797	72060793789498970	20200930
11	W762FF	W76NAA	10/16/19	6-98 Rgt	6th Battalion 98th Regiment	Training Battalion (USAR)	10	4	58	0	72	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256803	72060793789498970	20200930
11	W762FF	W72CAA	10/16/19	6-108 Rgt	6th Battalion 108th Regiment	Training Battalion (USAR)	6	3	48	0	57	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256802	72060793789498970	20200930
11	W762FF	W888AA	10/16/19	11-100 Rgt	11th Battalion 100th Regiment	Training Battalion (USAR)	6	6	44	0	56	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258351	72060793789498970	20200930
10	W8CNFF	W71BFF		5-102 TD	5th Brigade 102nd Training Division	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060794077359619	72060794084615546	20200930
11	W71BFF	W71BAA	10/16/19	HQ 5-102TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789257417	72060794077359619	20200930
11	W71BFF	W717AA	10/16/19	2-104 Rgt	2nd Battalion 104th Regiment	Training Battalion (USAR)	5	0	58	0	63	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257430	72060794077359619	20200930
11	W71BFF	W73AAA	10/16/19	3-80 Rgt	3rd Battalion 80th Regiment	Training Battalion (USAR)	7	0	61	0	68	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258247	72060794077359619	20200930
11	W71BFF	W75FAA	10/16/19	3-95 Rgt	3rd Battalion 95th Regiment	Training Battalion (USAR)	5	0	60	0	65	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256821	72060794077359619	20200930
11	W71BFF	W70CAA	10/16/19	3-100 Rgt	3rd Battalion 100th Regiment	Training Battalion (USAR)	7	0	50	0	57	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258348	72060794077359619	20200930
11	W71BFF	W729AA	10/16/19	3-108 Rgt	3rd Battalion 108th Regiment	Training Battalion (USAR)	7	0	84	0	91	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258258	72060794077359619	20200930
10	W8CNFF	W76GFF		6-102 TD	6th Brigade 102nd Training Division	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789498969	72060794084615546	20200930
11	W76GFF	W76GAA	10/16/19	HQ 6-102TD	Headquarters	Headquarters Training Brigade (USAR)	16	2	30	0	48	EXCMIL	ARMY	RESERV	MILSVC		BDE		72060793789258218	72060793789498969	20200930
11	W76GFF	W719AA	10/16/19	4-104 Rgt	4th Battalion 104th Regiment	Training Battalion (USAR)	5	0	46	0	51	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257431	72060793789498969	20200930
11	W76GFF	W75HAA	10/16/19	5-95 Rgt	5th Battalion 95th Regiment	Training Battalion (USAR)	5	0	18	0	23	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789256822	72060793789498969	20200930
11	W76GFF	W76MAA	10/16/19	5-98 Rgt	5th Battalion 98th Regiment	Training Battalion (USAR)	5	0	46	0	51	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258221	72060793789498969	20200930
11	W76GFF	W72BAA	10/16/19	5-108 Rgt	5th Battalion 108th Regiment	Training Battalion (USAR)	3	0	20	0	23	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258220	72060793789498969	20200930
11	W76GFF	W889AA	10/17/19	12-100 Rgt	12th Battalion 100th Regiment	Training Battalion (USAR)	5	0	39	0	44	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789258347	72060793789498969	20200930
10	W8CNFF	W6UPAA	10/17/19	10-80RgFTS	Full Time Support 10th Battalion 80th Regiment	Full Time Support Training Division (USAR)	0	0	0	43	43	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793801814186	72060794084615546	20200930
9	W72VFF	W755FF		800 TSB	800th Training Support Brigade	Training Support Brigade (TSB) (USAR)						UNIT	ARMY	RESERV	COMSER	LOG	BDE		72060793789498980	72060793789498979	20200930
10	W755FF	W755AA	10/16/19	HQ 800 TSB	Headquarters	Headquarters Training Brigade (USAR)	16	3	31	0	50	EXCMIL	ARMY	RESERV	HQ		BDE		72060793789258234	72060793789498980	20200930
9	W72VFF	W6ULAA	05/01/20	80TngCmFTS	Full Time Support	Full Time Support Training Command (USAR)	0	0	0	57	57	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793801814192	72060793789498979	20200930
9	W72VFF	W6NGAA	10/17/19	HTRTS-MTob	High Tech Regional Training Site Maintenance Activity Tobyhanna	High Tech Regional Training Site Maintenance Activity (USAR)	0	0	0	3	3	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793789311851	72060793789498979	20200930
8	W47AFF	W8YMFF		81 RD	81st Readiness Division	Regional Support Command (USAR)						UNIT	ARMY	RESERV	COMSER	HQSTF	DIV		72060794077360042	72060793789257352	20200930
9	W8YMFF	W8YMAA	10/16/19	HQ 81 RD	Headquarters	Headquarters Regional Support Command (USAR)	44	6	32	0	82	UNIT	ARMY	RESERV	COMSER	HQSTF	ACT		72060793789257229	72060794077360042	20200930
9	W8YMFF	WZ6DAA	09/16/20	18 HQ MCP	18th Headquarters Main Command Post Operations Detachment	Main Command Post Operational Detachment (MCP-OD)(Corps) (ABN) (USAR)	19	1	53	0	73	UNIT	ARMY	RESERV	COMSPT	HQSTF	DET		72060794446491483	72060794077360042	20200930
9	W8YMFF	WRDUAA	09/16/20	20 MHD	20th Military History Detachment	Military History Team A (USAR)	2	0	0	0	2	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789257887	72060794077360042	20200930
9	W8YMFF	WRDVAA	09/16/20	23 MHD	23rd Military History Detachment	Military History Team C (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789257915	72060794077360042	20200930
9	W8YMFF	WRD1AA	09/16/20	28 MHD	28th Military History Detachment	Military History Team C (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789257198	72060794077360042	20200930
9	W8YMFF	WZT0AA	09/16/20	45 MHD	45th Military History Detachment	Military History Team B (USAR)	1	0	2	0	3	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789257111	72060794077360042	20200930
9	W8YMFF	WZT1AA	09/16/20	46 MHD	46th Military History Detachment	Military History Team B (USAR)	1	0	2	0	3	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789256788	72060794077360042	20200930
9	W8YMFF	WR7PAA	09/16/20	54 MHD	54th Military History Detachment	Military History Team B (USAR)	1	0	2	0	3	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789257078	72060794077360042	20200930
9	W8YMFF	WVTDAA	09/16/20	100 Band	100th Army Band	Generating Force Army Band (Small) (USAR)	0	1	41	0	42	UNIT	ARMY	RESERV	COMSER	ADMIN	ACT		72060793789258341	72060794077360042	20200930
9	W8YMFF	WVS9AA	09/16/20	208 Band	208th Army Band	Generating Force Army Band (Small) (USAR)	0	1	41	0	42	UNIT	ARMY	RESERV	COMSER	ADMIN	ACT		72060793789257541	72060794077360042	20200930
9	W8YMFF	WS2PAA	09/16/20	313 Band	313th Army Band	Generating Force Army Band (Small) (USAR)	0	1	41	0	42	UNIT	ARMY	RESERV	COMSER	ADMIN	ACT		72060793789258362	72060794077360042	20200930
9	W8YMFF	WQ7NAA	09/16/20	317 MHD	317th Military History Detachment	Military History Team B (USAR)	1	0	2	0	3	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789257107	72060794077360042	20200930
9	W8YMFF	WVPYAA	09/16/20	314 PAD	314th Public Affairs Detachment	Press Camp Headquarters (USAR)	9	0	21	0	30	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789257883	72060794077360042	20200930
10	WVPYAA	WSP9AA	09/16/20	204 PAD	204th Public Affairs Detachment	Public Affairs Detachment (USAR)	1	0	7	0	8	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789257226	72060793789257883	20200930
10	WVPYAA	WSQKAA	09/17/20	209 PAD	209th Public Affairs Detachment	Broadcast Public Affairs Detachment (USAR)	1	0	14	0	15	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789257118	72060793789257883	20200930
10	WVPYAA	WSQCAA	09/17/20	210 PAD	210th Public Affairs Detachment	Mobile Public Affairs Detachment (MPAD) (USAR)	4	0	16	0	20	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789257199	72060793789257883	20200930
10	WVPYAA	WSQFAA	09/17/20	215 PAD	215th Public Affairs Detachment	Mobile Public Affairs Detachment (MPAD) (USAR)	4	0	16	0	20	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789254872	72060793789257883	20200930
10	WVPYAA	WQ7WAA	09/16/20	300 PAD	300th Public Affairs Detachment	Mobile Public Affairs Detachment (MPAD) (USAR)	4	0	16	0	20	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789257110	72060793789257883	20200930
10	WVPYAA	WTHNAA	09/17/20	319 PAD	319th Public Affairs Detachment	Mobile Public Affairs Detachment (MPAD) (USAR)	4	0	16	0	20	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789257179	72060793789257883	20200930
10	WVPYAA	WTFSAA	09/16/20	340 PAD	340th Public Affairs Detachment	Mobile Public Affairs Detachment (MPAD) (USAR)	1	0	7	0	8	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789257930	72060793789257883	20200930
10	WVPYAA	WSP7AA	09/17/20	372 PAD	372nd Public Affairs Detachment	Mobile Public Affairs Detachment (MPAD) (USAR)	4	0	16	0	20	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789258053	72060793789257883	20200930
9	W8YMFF	WQ6UAA	09/16/20	322 MHD	322nd Military History Detachment	Military History Team B (USAR)	1	0	2	0	3	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789257885	72060794077360042	20200930
9	W8YMFF	W6KFAA	05/01/20	HQ81RSCFTS	Headquarters  81st Regional Full Time Support	Full Time Support Regional Support Command (USAR)	0	0	0	1099	1099	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793789259625	72060794077360042	20200930
8	W47AFF	W88DFF		84 Tng Cmd	84th Training Command	Training Command (USAR)						EXCMIL	ARMY	RESERV	MILSVC		ACT		72060793789498956	72060793789257352	20200930
9	W88DFF	W88DAA	10/17/19	HQ84TngCmd	Headquarters	Headquarters Training Command (USAR)	76	6	88	0	170	EXCMIL	ARMY	RESERV	MILSVC		ACT		72060793789257382	72060793789498956	20200930
9	W88DFF	W85NFF		78 TngDiv	78th Training Division	Training Division (USAR)						EXCMIL	ARMY	RESERV	MILSVC		DIV		72060794077359750	72060793789498956	20200930
10	W85NFF	W85NAA	10/16/19	HQ78TngDiv	Headquarters	Headquarters  Training Division (USAR)	57	4	48	0	109	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793789260206	72060794077359750	20200930
10	W85NFF	W7ZPFF		1-78TngDiv	1st Brigade	Training Brigade (USAR)						EXCMIL	ARMY	RESERV	MILSVC		BDE		72060794388923254	72060794077359750	20200930
11	W7ZPFF	W7ZPAA	10/16/19	HQ1-78 TD	Headquarters 1st Brigade	Headquarters  Training Division (USAR)	50	2	56	0	108	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793789258326	72060794388923254	20200930
11	W7ZPFF	W863AA	10/16/19	2-311 Rgt	2nd Battalion 311th Regiment	Training Battalion (USAR)	35	0	141	0	176	EXCMIL	ARMY	RESERV	MILSVC		BN		72060793789257963	72060794388923254	20200930
