team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2023|Placements,2023,-1.3236537263426884,0.023064333571301415,-0.6672246578503576,5,1.3467180599139899
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2023|Split 1,2023,-0.3736664005222188,1.1327190014859676,0.2648608974519329,7,1.5063854020081864
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2023|Split 2,2023,-1.1071211172441702,1.3202198430984986,0.15518343384601063,5,2.4273409603426686
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2023|Split 3,2023,-0.6523534885128337,1.3628327315100794,0.5412192642533815,4,2.015186220022913
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2024|Annual,2024,-0.7619644377072791,-0.04157929234729664,-0.36036987505593626,4,0.7203851453599824
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2024|Placements,2024,0.05986841110300375,1.9155846965952965,1.3271059765123308,4,1.8557162854922928
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2024|Split 1,2024,-2.813764751913518,1.7275422163044196,0.12619586665308183,4,4.5413069682179374
oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e|2024|Split 2,2024,-1.6485186381511674,1.2120604790749254,-0.1327087126795023,5,2.860579117226093
oe:team:6a04b6d8daa2cb0c623e81db686de40|2019|Summer,2019,-1.330194223932329,0.3661710001168174,-0.48201161190775577,2,1.6963652240491465
oe:team:6a04b6d8daa2cb0c623e81db686de40|2021|Annual,2021,0.3793842307984621,1.4698517815046162,0.9307478823628514,5,1.090467550706154
oe:team:6a04b6d8daa2cb0c623e81db686de40|2021|Spring,2021,-0.23252971855036092,1.6160731601702158,0.7346417544373626,5,1.8486028787205768
oe:team:6a04b6d8daa2cb0c623e81db686de40|2021|Summer,2021,0.1194308661846027,0.9985979377789344,0.5127981392021311,5,0.8791670715943316
oe:team:6a04b6d8daa2cb0c623e81db686de40|2022|Spring,2022,-0.3268612241282034,0.9384468951567042,0.4332450741922828,6,1.2653081192849076
oe:team:6a04b6d8daa2cb0c623e81db686de40|2022|Summer,2022,-0.06895423282864599,1.8350165370641396,0.9959141473805394,5,1.9039707698927857
oe:team:6a04b6d8daa2cb0c623e81db686de40|2023|Annual,2023,-1.4920532148319146,0.9141851882191007,-0.7451567439977856,4,2.4062384030510153
oe:team:6a04b6d8daa2cb0c623e81db686de40|2023|Split 1,2023,-1.6501012299182736,2.0292541338566923,0.021572131053273658,7,3.679355363774966
oe:team:6a04b6d8daa2cb0c623e81db686de40|2023|Split 2,2023,-0.8289059990146156,0.8314486890190955,-0.1748807947892533,6,1.6603546880337112
oe:team:6a04b6d8daa2cb0c623e81db686de40|2023|Split 3,2023,0.42101384648110796,2.1036347781961138,1.1337227977215507,4,1.6826209317150058
oe:team:6a04b6d8daa2cb0c623e81db686de40|2024|Annual,2024,-1.441189655750571,0.7917578746468085,0.13237825704516062,6,2.2329475303973796
oe:team:6a04b6d8daa2cb0c623e81db686de40|2024|Placements,2024,0.29915046276597745,1.1535810147320542,0.6629553143378201,4,0.8544305519660768
oe:team:6a04b6d8daa2cb0c623e81db686de40|2024|Split 1,2024,-0.4698968551284142,1.3349358525570088,0.36945438453397367,4,1.804832707685423
oe:team:6a04b6d8daa2cb0c623e81db686de40|2024|Split 2,2024,1.5377117552344437,2.4996822348444754,1.858055270267865,4,0.9619704796100317
oe:team:6a622995ad838febe8b15bdd3d0c9de|2020|Summer,2020,-1.9650944893308517,0.27040615269520923,-0.8473441683178212,2,2.235500642026061
oe:team:6cedba5819b5b7c465cb3bb48bfe855|2016|Annual,2016,-1.5751096596507284,-0.22459476921889354,-1.0713370062591818,3,1.350514890431835
oe:team:6d92c120d5550d72128830b0a4df0f8|2016|Spring,2016,-0.6201983013612951,1.0972278827622746,0.15461965328487112,3,1.7174261841235696
oe:team:6eb26cc7d52822f5c721c8045cc8dec|2016|Summer,2016,-0.22048098226891868,1.1276564710649342,0.6642312110811904,3,1.3481374533338528
oe:team:6f30f03d10ff80e0355187c6d7c6be4|2017|Spring,2017,-1.945290888588366,-0.1817208257934898,-1.2287472445673717,6,1.763570062794876
oe:team:727e5078b5daf52d982d59909e6055e|2015|Annual,2015,-1.6431175778335774,1.5564289912535185,-0.2504759363477982,4,3.199546569087096
oe:team:75760dca486d4682426196b76bd1a54|2016|Annual,2016,-0.74312821114661,1.4761544670734543,0.1959305654668941,3,2.2192826782200643
oe:team:75760dca486d4682426196b76bd1a54|2016|Spring,2016,-1.9862664181808423,0.5720300363803309,-0.7071181909002557,2,2.558296454561173
oe:team:76b516358ee227ba806ba5d955b6314|2017|Spring,2017,-0.9213522669851958,0.6698854861273076,-0.217394038009845,6,1.5912377531125035
oe:team:77451e1c46e819c6edcf2d9ac5d7f5f|2017|Spring,2017,-0.2731451664653309,1.639422430073851,0.7494714377717852,4,1.9125675965391817
oe:team:7c4854374e4daa6b00206eb922359a9|2015|Annual,2015,-1.4347770375438063,0.9082346957129604,-0.24540356434984542,5,2.3430117332567666
oe:team:7c4854374e4daa6b00206eb922359a9|2015|Spring,2015,-2.4883839397928225,0.04947891801177929,-0.8555990828485726,5,2.5378628578046016
oe:team:7c4854374e4daa6b00206eb922359a9|2015|Summer,2015,-0.9558578060552025,1.3644955779730545,0.15828962581976097,5,2.320353384028257
oe:team:7c4854374e4daa6b00206eb922359a9|2016|Annual,2016,-0.8758124644580524,0.19718197259069095,-0.13677646889994605,4,1.0729944370487434
oe:team:7c4854374e4daa6b00206eb922359a9|2016|Spring,2016,-0.8579006153431429,-0.8469392403521039,-0.8524199278476234,2,0.010961374991038997
oe:team:7f5ff8b103655c631db30014ce73a6c|2016|Spring,2016,-2.4427636895953215,0.19778839497380335,-0.9725488287298611,7,2.640552084569125
oe:team:7f60009d2aa9ce24f05deec2010a33f|2019|Spring,2019,-1.3353883955630037,0.14242312508976807,-0.5964826352366178,2,1.4778115206527718
oe:team:7f60009d2aa9ce24f05deec2010a33f|2021|Annual,2021,-0.7557867746934914,0.7569316169222902,-0.30945430063726886,5,1.5127183916157816
oe:team:7f60009d2aa9ce24f05deec2010a33f|2021|Spring,2021,0.4306394154401969,1.7118446701157484,1.098131171213515,7,1.2812052546755515
oe:team:7f60009d2aa9ce24f05deec2010a33f|2021|Summer,2021,-0.116016121621543,1.2808308045161974,0.37712343430994966,8,1.3968469261377403
oe:team:7f60009d2aa9ce24f05deec2010a33f|2022|Spring,2022,-1.7384305200359773,1.5333213320296177,-0.06875243692310719,8,3.271751852065595
oe:team:7f60009d2aa9ce24f05deec2010a33f|2022|Summer,2022,-2.635504951397397,-0.011859941502164394,-1.2605953538221268,8,2.6236450098952324
oe:team:7f60009d2aa9ce24f05deec2010a33f|2023|Split 1,2023,-2.6082664960956765,0.08765035556728039,-1.146424247897026,6,2.695916851662957
oe:team:7f60009d2aa9ce24f05deec2010a33f|2023|Split 2,2023,-1.9201303728129338,-0.5640291000917533,-1.2071543121179495,3,1.3561012727211805
oe:team:7fc9f6b6b4b32b25ac385379af32647|2015|Summer,2015,0.6232278974864505,0.8066420420085898,0.7149349697475201,2,0.18341414452213933
oe:team:809957ac5348a94a81ebb138b8f3379|2019|Summer,2019,-1.4526486896168345,2.8905998701206195,-0.027482361304135044,12,4.343248559737454
oe:team:81e893f8e0c0560f8428f7c918e92e5|2015|Annual,2015,0.06689748727232561,1.9802963198906764,1.0235969035815011,2,1.9133988326183509
oe:team:81e893f8e0c0560f8428f7c918e92e5|2015|Summer,2015,0.6038996522049018,1.074965621404071,0.8394326368044864,2,0.4710659691991692
oe:team:83c568e535f5a821e452a9a6cf2e267|2015|Summer,2015,-0.385230601855311,0.7003703108499834,0.0803770399317215,4,1.0856009127052944
oe:team:85bf857a01b615a257739e34d9f0720|2019|Summer,2019,-1.9618001382955237,0.2017592271724714,-0.5334940672113903,5,2.163559365467995
oe:team:85bf857a01b615a257739e34d9f0720|2021|Annual,2021,-1.3298493513962113,0.28601445903257494,-0.27491078913779926,4,1.6158638104287864
oe:team:85bf857a01b615a257739e34d9f0720|2021|Spring,2021,-0.3843853401995585,1.205424864930535,0.43852046151037066,5,1.5898102051300935
oe:team:85bf857a01b615a257739e34d9f0720|2021|Summer,2021,-0.7880974390669897,0.733946507018802,0.09207859160756826,6,1.5220439460857917
oe:team:85bf857a01b615a257739e34d9f0720|2022|Spring,2022,-0.3898813040840246,1.0643413008458178,0.12471700257988107,7,1.4542226049298423
oe:team:85bf857a01b615a257739e34d9f0720|2022|Summer,2022,-0.8583408754042082,0.9925501623490743,0.22846652783927945,6,1.8508910377532826
oe:team:85bf857a01b615a257739e34d9f0720|2023|Annual,2023,-0.6436683937055216,0.12091836364571287,-0.16164191792570531,3,0.7645867573512345
oe:team:85bf857a01b615a257739e34d9f0720|2023|Placements,2023,0.4717474116048896,1.8322351950330895,1.1519913033189895,2,1.3604877834281999
oe:team:85bf857a01b615a257739e34d9f0720|2023|Split 1,2023,-0.689168109159952,0.9187789201045093,0.12041798533737151,3,1.6079470292644613
oe:team:85bf857a01b615a257739e34d9f0720|2023|Split 2,2023,0.5992704338246697,1.6954535613001567,1.1473619975624132,2,1.096183127475487
oe:team:85bf857a01b615a257739e34d9f0720|2023|Split 3,2023,0.17689851110247368,0.3518436081838291,0.2643710596431514,2,0.17494509708135542
oe:team:85bf857a01b615a257739e34d9f0720|2024|Placements,2024,-1.2889063086101424,-0.024070311577958393,-0.7748337585852857,3,1.264835997032184
oe:team:85bf857a01b615a257739e34d9f0720|2024|Split 1,2024,-0.4253726648216197,1.7804291521876707,0.4620450251200802,3,2.2058018170092906
oe:team:85bf857a01b615a257739e34d9f0720|2024|Split 2,2024,-0.36105248579582677,-0.045101807636160694,-0.1705842006577894,4,0.3159506781596661
oe:team:8a9de50199b393cd7e860e0da9fa0c1|2015|Spring,2015,-1.7429887113182763,0.4708337621211975,-0.6838561742741474,5,2.213822473439474
oe:team:8c6d21187fb58b7a079d70030686b33|2015|Spring,2015,0.5971924729323863,2.4567867601188205,1.2888576652642865,5,1.8595942871864342
oe:team:8c6d21187fb58b7a079d70030686b33|2016|Spring,2016,-1.4320835787282054,-0.4601463434589683,-0.9694279341189587,3,0.971937235269237
oe:team:8c840b4abee1640e81a94537623dc79|2016|Summer,2016,-0.5733693834276394,1.278557255729711,0.18032542837380292,4,1.8519266391573503
oe:team:8c840b4abee1640e81a94537623dc79|2017|Spring,2017,-0.6343216951620805,1.3955831501828162,0.3300912814279238,5,2.0299048453448965
oe:team:8d10db7607957d1126c63c3192d4930|2017|Spring,2017,-0.41028004377214344,0.8758530625585089,0.23278650939318274,2,1.2861331063306523
oe:team:8fb7f5b556a2ea521252d37459c6d99|2016|Annual,2016,-0.8412644332607924,0.10802127785711164,-0.3727847702858149,5,0.949285711117904
oe:team:91c9cf14d344ea993274f77fd9fa508|2021|Annual,2021,-0.7245234126121542,-0.18047497463771237,-0.4524991936249333,2,0.5440484379744419
oe:team:91c9cf14d344ea993274f77fd9fa508|2021|Spring,2021,-2.504991053064602,0.7986720379446683,-0.9623797018558372,13,3.3036630910092706
oe:team:91c9cf14d344ea993274f77fd9fa508|2021|Summer,2021,0.415027319971493,0.8067786835158586,0.5758346958584237,4,0.39175136354436557
oe:team:91c9cf14d344ea993274f77fd9fa508|2022|Spring,2022,0.011422533490835596,0.45313190703896045,0.18243872234810635,3,0.44170937354812484
oe:team:91c9cf14d344ea993274f77fd9fa508|2022|Summer,2022,-0.08069952973276069,0.43814159779506523,0.17872103403115228,2,0.518841127527826
oe:team:91c9cf14d344ea993274f77fd9fa508|2023|Annual,2023,-1.5266077157476257,1.9228114821673143,0.26661308655770505,5,3.4494191979149402
oe:team:91c9cf14d344ea993274f77fd9fa508|2023|Placements,2023,-1.808096114930077,0.9204686847020329,-0.41043263319418016,4,2.72856479963211
oe:team:91c9cf14d344ea993274f77fd9fa508|2023|Split 1,2023,-0.7831680059783374,1.9322225563575302,0.5297120958218406,4,2.7153905623358674
oe:team:91c9cf14d344ea993274f77fd9fa508|2023|Split 2,2023,-0.21536362226638792,1.525017818752043,0.6385129166610568,3,1.7403814410184308
oe:team:91c9cf14d344ea993274f77fd9fa508|2023|Split 3,2023,-0.9712653904139223,1.8311320360115473,-0.035149180984189475,3,2.8023974264254696
oe:team:91c9cf14d344ea993274f77fd9fa508|2024|Split 1,2024,-1.000278736401539,0.6965729691893104,-0.33190319974881866,4,1.6968517055908494
oe:team:91c9cf14d344ea993274f77fd9fa508|2024|Split 2,2024,-0.9957284286228436,0.7857452585219092,-0.06375544005307598,4,1.7814736871447527
oe:team:9258ebe3b68150d21add891da1b6ca9|2015|Spring,2015,-0.8860451047467321,1.0948395390802217,0.06569906315791411,5,1.9808846438269538
oe:team:92e22c0b203c93b7d25c3a07b68575c|2017|Spring,2017,-1.1010450175542401,0.048584835056645924,-0.5896626532072909,4,1.1496298526108861
oe:team:9406a589875b3af59a840ed9674126f|2015|Spring,2015,-1.5913137124392471,0.7072349546158169,-0.6195467090616638,5,2.298548667055064
oe:team:942f081524266b6e4d206f62da8e6ea|2015|Summer,2015,-1.602660826781308,0.46030300368680305,-0.6168645677516321,3,2.062963830468111
oe:team:98b04bf2ce15d307f6afb1254004629|2023|Annual,2023,-0.26417543088078665,1.6833855844654528,0.737267899601866,5,1.9475610153462395
oe:team:98b04bf2ce15d307f6afb1254004629|2023|Split 1,2023,0.26326543516104906,2.1380786818882935,0.9484690148722968,3,1.8748132467272445
oe:team:98b04bf2ce15d307f6afb1254004629|2023|Split 2,2023,-0.6645415910350745,1.1743276727443512,-0.01814117241381757,4,1.8388692637794257
oe:team:98b04bf2ce15d307f6afb1254004629|2023|Split 3,2023,-0.8513474479217572,0.8607796488983565,-0.22499668756956412,6,1.7121270968201137
oe:team:98b04bf2ce15d307f6afb1254004629|2024|Annual,2024,-1.219981399664498,-0.7358169109674481,-0.977899155315973,2,0.48416448869704987
oe:team:98b04bf2ce15d307f6afb1254004629|2024|Split 1,2024,-1.7423359542355776,1.2146755717228823,-0.14761568952530535,4,2.95701152595846
oe:team:98b04bf2ce15d307f6afb1254004629|2024|Split 2,2024,-0.7499562094811538,0.31436927649089935,-0.1874974152367527,5,1.0643254859720532
oe:team:9a512ef54e608a160c7657aa1b6ec84|2016|Annual,2016,-0.26417406149957523,2.6910439715205428,0.7633582919487338,3,2.955218033020118
oe:team:9a7e82857e8df9eb77b1bd463691561|2015|Spring,2015,-1.574021337899612,0.2179212235648509,-0.450332019949326,6,1.7919425614644628
oe:team:9a7e82857e8df9eb77b1bd463691561|2015|Summer,2015,-1.21778639724467,0.4669418745117553,-0.38308880158561853,5,1.6847282717564254
oe:team:9b0df420260436d585355369af3cbe6|2017|Split 1,2017,-0.12176248252906463,0.17072627527871728,0.024481896374826326,2,0.29248875780778194
oe:team:a2bb57fa2128f7cab5d707d66540813|2016|Annual,2016,-1.207145005658626,1.045886505876779,-0.2606715799194207,5,2.253031511535405
oe:team:a38ea999e47fb979b560472be410271|2016|Spring,2016,0.6244571977082982,0.9483976777677673,0.7402011132519681,3,0.32394048005946907
oe:team:a4e812bb963821f8b0f5a5bed31521d|2016|Summer,2016,-1.8778788532416046,-0.5537937417793,-1.2158362975104522,2,1.3240851114623047
oe:team:a853fd5749073c512ab2250330f159e|2016|Spring,2016,-0.9946821037152868,0.020144470022085803,-0.4246175843922039,4,1.0148265737373725
oe:team:a853fd5749073c512ab2250330f159e|2016|Summer,2016,-0.031682943890668766,0.9565921688801923,0.49248014457967393,5,0.988275112770861
oe:team:a93534e7216950180b13dbb88f26d2d|2016|Spring,2016,0.3916683811005772,1.4476821614323656,0.9196752712664714,2,1.0560137803317884
oe:team:a93534e7216950180b13dbb88f26d2d|2016|Summer,2016,-0.28019616492422905,1.1597486859904855,0.3570884591066614,6,1.4399448509147146
oe:team:a93534e7216950180b13dbb88f26d2d|2017|Spring,2017,0.8493071280316823,1.5479358093001478,1.3198546818685346,4,0.6986286812684656
oe:team:aa8c3b781d96ddb7a24ab3240918988|2015|Annual,2015,-0.1357291987869093,0.8877030340368978,0.2923713264831291,3,1.023432232823807
oe:team:ab717ab35c38578031d681a7305e25a|2016|Annual,2016,-2.0434806343190703,1.676228353436522,-0.2944724619519729,6,3.7197089877555927
oe:team:abdec2ea4b31e351c80a16d988c5940|2019|Spring,2019,-1.8295986428737283,0.1362344921073012,-0.9160932773485712,3,1.9658331349810294
oe:team:ac6cb6091eb27e5332f2926f44a7067|2015|Spring,2015,0.4644857515987466,2.6047254167312905,1.8124161942561432,5,2.140239665132544
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2019|Summer,2019,-0.47195595497371956,1.5474674615814166,0.37455771079913625,3,2.019423416555136
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2021|Annual,2021,-0.1662405883713231,1.3381666286994802,0.73805007455772,4,1.5044072170708034
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2021|Spring,2021,-0.5170147575780132,1.2806945219345787,0.15070733117178806,6,1.797709279512592
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2021|Summer,2021,-2.575835288170761,1.2351033512643779,-0.009753347155286593,6,3.8109386394351388
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2022|Spring,2022,0.03639000629446488,0.9519730070996135,0.5874112794424922,4,0.9155830008051487
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2022|Summer,2022,-0.1029969786175166,1.8748028349266617,0.6441060162097976,4,1.9777998135441783
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2023|Placements,2023,-1.410577352061716,-0.09632872192980757,-0.6215111753365803,4,1.3142486301319085
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2023|Split 1,2023,-1.1648978261932474,2.295433639555385,0.9208949297931565,5,3.4603314657486326
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2023|Split 2,2023,-2.3080921488787336,0.5487715414566585,-0.4368735124548303,4,2.856863690335392
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2023|Split 3,2023,-2.4799061365117914,-0.4804119769640642,-1.4280391381287678,4,1.9994941595477271
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2024|Annual,2024,-0.4307012513453782,1.354614608831252,0.20489066986985555,4,1.7853158601766301
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2024|Placements,2024,-0.4791914413318758,1.7039234862445116,0.4242897052290207,4,2.1831149275763875
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2024|Split 1,2024,-1.7284525384764267,0.7155665723142441,-0.5816628280186223,6,2.444019110790671
oe:team:ae2a2737a8d8d2b8e396dabae0e149b|2024|Split 2,2024,-0.5106256529788024,0.9430458404871815,0.33366312432208467,5,1.453671493465984
oe:team:afa484dd1dde6e199432ed3535863d5|2021|Spring,2021,-2.241079490772856,0.21807584243358685,-0.56668678195808,5,2.459155333206443
oe:team:afa484dd1dde6e199432ed3535863d5|2021|Summer,2021,-2.731785555061553,1.2196832844629943,-0.8923263287417701,10,3.9514688395245474
oe:team:afa484dd1dde6e199432ed3535863d5|2022|Spring,2022,-0.6455459543679174,0.4856685530477246,-0.10449065683571279,6,1.131214507415642
oe:team:afa484dd1dde6e199432ed3535863d5|2022|Summer,2022,-0.8680364995238139,1.2682621985298344,-0.16284039023469385,6,2.1362986980536482
oe:team:b26e8f9cc0de55d879683b6f58a15f1|2016|Annual,2016,0.4378169824528129,0.6028110568922529,0.5314206181360076,3,0.16499407443943997
oe:team:b923235c01c3537277ed9e8f6538936|2016|Summer,2016,-0.4704695540347052,1.3434373195639042,0.42460679623860137,3,1.8139068735986095
oe:team:b9c02a709c0f42b28098151b80acf70|2016|Summer,2016,-1.7076520676860776,0.3831677980054885,-0.8273162725307619,5,2.090819865691566
oe:team:bda9842b6f0c5e85c1d404581d67a50|2016|Spring,2016,0.15272924844092806,0.8125587093013902,0.44896800841789963,5,0.6598294608604621
oe:team:bda9842b6f0c5e85c1d404581d67a50|2016|Summer,2016,-2.3138554588082707,0.05536902995765229,-1.0397258513740024,7,2.369224488765923
oe:team:c227c1d8bfe654bdc0fe943b45dc7d1|2016|Annual,2016,-0.6584439056985033,-0.56290501832082,-0.6106744620096616,2,0.09553888737768335
oe:team:c228d8939c704a1d5ac0e3d49477cc4|2017|Spring,2017,-0.49921491615227864,2.000794917171172,0.4879512910044157,4,2.5000098333234506
oe:team:c36cbef1622fdbe0a6d08ffb4e7c964|2015|Spring,2015,-1.2715942015628212,1.352965557660769,0.3228318537249608,5,2.6245597592235903
oe:team:c5e4f376de880fec7ac4b52fcc2ae27|2017|Spring,2017,-0.15890033581958085,0.8442738678427082,0.3336268503914377,4,1.003174203662289
oe:team:c77c806b4de6749ab640b4a79f7a5f9|2019|Spring,2019,-0.06103028450643829,0.6158153096057681,0.2773925125496649,2,0.6768455941122065
oe:team:c77c806b4de6749ab640b4a79f7a5f9|2019|Summer,2019,-0.6954906452078107,0.4625709709383842,-0.07153801077028608,7,1.158061616146195
oe:team:ca3c8e270b623c1ed43ba1d912e23f4|2022|Spring,2022,-3.03050684665761,-0.1918211622490356,-1.7514279639491683,8,2.8386856844085746
oe:team:ca3c8e270b623c1ed43ba1d912e23f4|2022|Summer,2022,-2.213760141698923,-0.34297089127001135,-1.392616742532897,4,1.8707892504289116
oe:team:ca82d3efa2401830fe062a85c452bd9|2015|Annual,2015,-1.3416532187604768,0.8351434273575576,-0.5861858327900238,5,2.1767966461180346
oe:team:cbbafed5c0ebf092e70ef9821426b2f|2016|Annual,2016,-0.24755327096667587,1.4300496089934696,0.40488630773598844,5,1.6776028799601455
oe:team:cefba747496bb78899734aa2e1c67c8|2016|Annual,2016,-0.26202340168336,0.7035340300979877,0.06433294237308622,4,0.9655574317813477
oe:team:d133a1d79e3a76fd1db258c7c06bb7b|2019|Summer,2019,-2.709722977488464,4.452982925425201,-0.08646296288367912,10,7.162705902913665
oe:team:d6bba391a1129002440759541df27e0|2021|Annual,2021,-1.617551499793081,-0.8188424779211849,-1.2655838042316814,5,0.7987090218718962
oe:team:d6ede6ace357c075af068ccac12ae9f|2019|Summer,2019,-1.1961479692116372,1.2216457203316358,0.15570718199252448,4,2.417793689543273
oe:team:d6ede6ace357c075af068ccac12ae9f|2021|Spring,2021,-0.9120966380541546,1.0923032529326744,-0.17356652025723415,6,2.004399890986829
oe:team:d6ede6ace357c075af068ccac12ae9f|2021|Summer,2021,-1.2902076608751134,0.35487672841534323,-0.46215539093721814,7,1.6450843892904565
oe:team:d6ede6ace357c075af068ccac12ae9f|2022|Spring,2022,-1.134329847177584,0.44091310343674645,-0.3716313045800993,5,1.5752429506143304
oe:team:d6ede6ace357c075af068ccac12ae9f|2022|Summer,2022,-0.5317166296187007,1.6063628152389273,0.7526580175686154,5,2.138079444857628
oe:team:d6ede6ace357c075af068ccac12ae9f|2023|Annual,2023,-0.9653533545636298,0.2513062447282189,-0.3553508491907986,6,1.2166595992918487
oe:team:d6ede6ace357c075af068ccac12ae9f|2023|Split 1,2023,-0.8968399051493535,1.7844385776999694,0.19013864119364754,8,2.681278482849323
oe:team:d6ede6ace357c075af068ccac12ae9f|2023|Split 2,2023,-0.2807149563689657,1.8601467408711636,0.8400557508892278,7,2.1408616972401293
oe:team:d6ede6ace357c075af068ccac12ae9f|2023|Split 3,2023,-1.058014103068964,0.8636112328060298,0.24922804399502185,6,1.9216253358749937
oe:team:d6ede6ace357c075af068ccac12ae9f|2024|Annual,2024,-1.0851021827587115,0.2848875233112549,-0.16537922040933722,5,1.3699897060699664
oe:team:d6ede6ace357c075af068ccac12ae9f|2024|Split 1,2024,-1.799745553951096,1.6219142962370596,-0.1829283262500512,7,3.4216598501881554
oe:team:d6ede6ace357c075af068ccac12ae9f|2024|Split 2,2024,-1.0606576793073987,0.22229889516204876,-0.46713606889243353,5,1.2829565744694476
oe:team:d7771bc633792f9efe65e49ce8cd7dd|2015|Summer,2015,-1.2709507265517288,1.5837602817259842,0.15640477758712767,2,2.8547110082777127
oe:team:d946eb399b263986b81fad7203186fa|2016|Annual,2016,0.07564592291134142,1.3691566799947223,0.7155713450419586,4,1.2935107570833808
oe:team:d946eb399b263986b81fad7203186fa|2016|Spring,2016,0.3350669695111125,1.2387812741556758,0.7766264557670371,4,0.9037143046445634
oe:team:d946eb399b263986b81fad7203186fa|2016|Summer,2016,-0.5181254657162877,-0.07560538489961152,-0.2968654253079496,2,0.44252008081667615
oe:team:d946eb399b263986b81fad7203186fa|2017|Spring,2017,-1.1429142497498266,-0.31666669338290343,-0.6372740283142967,3,0.8262475563669232
oe:team:dc21ed7da9e94f28739925bd7b2ca85|2015|Annual,2015,-0.13095905323099516,1.2401233080351806,0.6371883623185772,5,1.3710823612661758
oe:team:dc2cbf450547e86e4b73d6073c3a7c8|2015|Spring,2015,-1.4469582432860362,0.48221980114501223,-0.6350164311923756,3,1.9291780444310485
oe:team:de55ffb045c6780ab5edf7e5d74b4d5|2016|Annual,2016,-0.38546505653856517,1.5340408432658965,0.5828155055878,4,1.9195058998044616
oe:team:defbe61b50f5f3bca8344b032c4db1c|2019|Summer,2019,-0.8997088468056531,1.0620531221875444,0.26337931462692393,8,1.9617619689931975
oe:team:e15cc9b100ac0465d8e10a060667fa1|2015|Spring,2015,-1.712633160260362,1.3262175305903108,-0.4016920866750011,4,3.0388506908506727
oe:team:e15cc9b100ac0465d8e10a060667fa1|2015|Summer,2015,-0.35779618961191717,0.6820118299136648,0.21785517833374804,4,1.0398080195255819
oe:team:e996958abfd7c1a71cb31fed8ca1ea5|2015|Spring,2015,0.07467867423538824,1.5157468242584267,0.8085390368471554,5,1.4410681500230385
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2019|Summer,2019,-1.0013624410688045,1.0492934079115097,0.2028696136314565,8,2.0506558489803144
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2021|Annual,2021,-1.7114046799791172,-1.026947547985476,-1.4318104099089315,4,0.6844571319936412
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2021|Spring,2021,-1.4715606745160639,0.9574635799447169,-0.12289316343681331,8,2.4290242544607805
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2021|Summer,2021,0.9740869041895234,1.45778481604244,1.2730511514387408,5,0.48369791185291666
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2022|Spring,2022,-0.8271073738469845,0.8755618576199243,0.17583742259859353,5,1.702669231466909
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2022|Summer,2022,-0.1137860689700829,1.1288149554373972,0.35836743157713274,6,1.24260102440748
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2023|Annual,2023,-0.005858615174238459,1.6897287478270777,0.8673383050387254,5,1.695587363001316
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2023|Placements,2023,-0.6547692959657159,1.3939160101727033,0.09074406263928163,5,2.0486853061384194
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2023|Split 1,2023,-1.418837928082755,1.2755133864899564,0.41846754850180556,7,2.694351314572711
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2023|Split 2,2023,-0.037430909197478886,1.4970811755080815,0.7128433811866884,5,1.5345120847055604
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2023|Split 3,2023,0.21851058455802916,1.6444764131420637,1.0334614257897816,5,1.4259658285840346
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2024|Annual,2024,-1.9358061366145596,1.3527863167522105,-0.3090471802015187,4,3.2885924533667703
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2024|Placements,2024,-0.1065485220439696,0.6556220069917607,0.3846793330060972,3,0.7621705290357302
