team_id,season,games_n,team_short_display_name
41,2013,30,UConn
42,2013,31,Hartford
43,2013,31,Yale
44,2013,30,American
45,2013,30,G Washington
46,2013,32,Georgetown
47,2013,29,Howard
48,2013,33,Delaware
50,2013,31,FAMU
52,2013,34,Florida St
53,2013,1,Florida Tech
55,2013,28,J'Ville St
56,2013,31,Stetson
57,2013,37,Florida
58,2013,31,South Florida
59,2013,31,Georgia Tech
61,2013,32,Georgia
62,2013,31,Hawai'i
66,2013,35,Iowa State
68,2013,32,Boise St
70,2013,30,Idaho
71,2013,35,Bradley
77,2013,32,Northwestern
79,2013,30,S Illinois
82,2013,34,UIC
84,2013,36,Indiana
85,2013,32,IUPUI
87,2013,35,Notre Dame
93,2013,31,Murray St
94,2013,27,N Kentucky
96,2013,33,Kentucky
97,2013,40,Louisville
98,2013,36,Western KY
99,2013,31,LSU
100,2013,1,Loyola (LA)
101,2013,2,Eureka Coll
103,2013,33,Boston College
104,2013,30,Boston Univ
107,2013,30,Holy Cross
108,2013,30,Harvard
109,2013,1,MIT
111,2013,33,Northeastern
113,2013,33,UMass
116,2013,32,Mount St Mary
119,2013,31,Towson
120,2013,38,Maryland
127,2013,36,Michigan St
128,2013,1,N Michigan
130,2013,39,Michigan
135,2013,34,Minnesota
139,2013,35,Saint Louis
140,2013,32,Kansas City
142,2013,34,Missouri
145,2013,36,Ole Miss
147,2013,30,Montana St
148,2013,1,MT Tech
149,2013,31,Montana
150,2013,36,Duke
151,2013,31,East Carolina
152,2013,35,NC State
153,2013,36,North Carolina
154,2013,31,Wake Forest
155,2013,33,North Dakota
156,2013,36,Creighton
158,2013,33,Nebraska
159,2013,27,Dartmouth
160,2013,29,New Hampshire
161,2013,31,Fair Dickinson
163,2013,27,Princeton
164,2013,31,Rutgers
166,2013,35,New Mexico St
167,2013,35,New Mexico
170,2013,1,CCNY
171,2013,27,Columbia
172,2013,31,Cornell
179,2013,29,St Bonaventure
183,2013,40,Syracuse
189,2013,32,Bowling Green
193,2013,31,Miami OH
194,2013,37,Ohio State
195,2013,34,Ohio
197,2013,33,Oklahoma St
198,2013,35,Oral Roberts
201,2013,32,Oklahoma
202,2013,33,Tulsa
204,2013,32,Oregon St
205,2013,1,Pacific (OR)
213,2013,31,Penn State
215,2013,1,Slippery Rock
218,2013,34,Temple
219,2013,31,Penn
221,2013,33,Pitt
222,2013,33,Villanova
225,2013,28,Brown
227,2013,29,Rhode Island
228,2013,31,Clemson
229,2013,1,Coker College
231,2013,31,Furman
232,2013,35,Charleston
233,2013,28,South Dakota
235,2013,36,Memphis
236,2013,32,Chattanooga
238,2013,33,Vanderbilt
239,2013,37,Baylor
242,2013,30,Rice
244,2013,1,St. Edward's
245,2013,33,Texas A&M
248,2013,33,Houston
249,2013,31,North Texas
250,2013,33,UT Arlington
251,2013,34,Texas
252,2013,36,BYU
253,2013,31,Southern Utah
254,2013,32,Utah
256,2013,36,James Madison
257,2013,34,Richmond
258,2013,35,Virginia
259,2013,32,Virginia Tech
261,2013,33,Vermont
264,2013,34,Washington
265,2013,32,Washington St
269,2013,35,Marquette
270,2013,31,Milwaukee
275,2013,35,Wisconsin
276,2013,32,Marshall
277,2013,32,West Virginia
278,2013,28,Fresno St
279,2013,35,Pacific
282,2013,33,Indiana St
286,2013,1,NC Wesleyan
288,2013,30,Lipscomb
290,2013,33,Georgia So
292,2013,32,UT Rio Grande
294,2013,31,Jacksonville
295,2013,30,Old Dominion
299,2013,31,Long Beach St
300,2013,37,UC Irvine
301,2013,34,San Diego
302,2013,31,UC Davis
304,2013,30,Idaho St
305,2013,32,DePaul
309,2013,33,Louisiana
310,2013,2,Maryville MO
311,2013,30,Maine
314,2013,34,Iona
315,2013,33,Niagara
322,2013,34,Lafayette
324,2013,29,Coast Car
325,2013,29,Cleveland St
326,2013,34,Texas St
328,2013,31,Utah State
331,2013,31,E Washington
333,2013,36,Alabama
338,2013,30,Kennesaw St
339,2013,36,Evansville
344,2013,32,Mississippi St
349,2013,31,Army
350,2013,30,UNC Wilmington
354,2013,1,Olivet College
356,2013,36,Illinois
357,2013,29,Texas A&M-CC
368,2013,1,Purdue NW
380,2013,1,Anderson (SC)
383,2013,1,Suffolk University
391,2013,1,Oberlin 
399,2013,35,Albany
407,2013,1,Arcadia University
415,2013,1,George Fox
418,2013,1,Hendrix
437,2013,1,Lake Erie
440,2013,1,Albertus Magnus
459,2013,1,Fontbonne
465,2013,1,Rosemont
481,2013,1,Mount Ida 
484,2013,1,Alice Lloyd
489,2013,1,Barber Scotia
491,2013,1,Benedictine
494,2013,1,Blue Mountain
495,2013,1,Bluefield U
500,2013,1,California Maritime
509,2013,1,Crown College
512,2013,1,Dakota St
524,2013,3,Fisher College
526,2013,36,FGCU
533,2013,1,Hannibal-LaGrange Co
546,2013,2,Judson College
551,2013,1,NVU-Lyndon
552,2013,1,Madonna University
556,2013,2,Malone
561,2013,1,Mayville St
587,2013,1,ND Coll
594,2013,2,Pacific Union
596,2013,1,Peru St
597,2013,1,Presentation
603,2013,1,Saint Mary College
612,2013,1,Simpson
614,2013,1,Southern Poly
619,2013,1,Tabor College
628,2013,1,Valley City St
2001,2013,1,Adams State
2005,2013,32,Air Force
2006,2013,33,Akron
2008,2013,2,AL-Huntsville
2010,2013,30,Alabama A&M
2011,2013,31,Alabama St
2016,2013,32,Alcorn St
2019,2013,2,Allen Univ
2026,2013,31,Appalachian St
2028,2013,1,Ark Monticello
2029,2013,30,AR-Pine Bluff
2031,2013,32,Little Rock
2032,2013,31,Arkansas St
2046,2013,31,Austin Peay
2047,2013,1,Averett
2050,2013,29,Ball State
2057,2013,32,Belmont
2061,2013,2,Berea College
2064,2013,1,Bethel (TN)
2065,2013,32,Bethune
2066,2013,29,Binghamton
2077,2013,1,Brewton-Parker
2079,2013,1,Bridgewater VA
2083,2013,34,Bucknell
2084,2013,34,Buffalo
2086,2013,36,Butler
2093,2013,1,CS East Bay
2096,2013,1,Cameron
2097,2013,33,Campbell
2099,2013,34,Canisius
2104,2013,2,Carroll (MT)
2110,2013,30,C Arkansas
2113,2013,2,Centenary LA
2115,2013,30,C Connecticut
2116,2013,29,UCF
2117,2013,31,C Michigan
2123,2013,1,Chadron State
2124,2013,3,Chaminade
2127,2013,32,Charleston So
2130,2013,32,Chicago St
2132,2013,34,Cincinnati
2142,2013,32,Colgate
2151,2013,1,Concordia IL
2154,2013,31,Coppin St
2157,2013,1,Covenant
2166,2013,34,Davidson
2168,2013,31,Dayton
2169,2013,32,Delaware St
2172,2013,32,Denver
2174,2013,33,Detroit Mercy
2176,2013,1,Dillard
2177,2013,3,Dist of Col
2181,2013,32,Drake
2182,2013,31,Drexel
2184,2013,30,Duquesne
2193,2013,32,ETSU
2194,2013,1,E TX Bapt
2196,2013,1,Eastern Univ.
2197,2013,32,E Illinois
2198,2013,34,E Kentucky
2199,2013,34,E Michigan
2201,2013,2,E New Mexico
2206,2013,2,Edward Waters
2210,2013,33,Elon
2212,2013,1,Emory
2217,2013,35,Fairfield
2226,2013,31,FAU
2229,2013,32,FIU
2230,2013,30,Fordham
2235,2013,1,Fresno Pacific
2239,2013,32,Fullerton
2241,2013,34,Gardner-Webb
2242,2013,1,Geneva
2244,2013,38,George Mason
2247,2013,31,Georgia St
2250,2013,35,Gonzaga
2256,2013,2,Greensboro
2257,2013,1,Greenville
2261,2013,31,Hampton
2262,2013,1,Hanover
2265,2013,1,Haverford
2272,2013,31,High Point
2274,2013,1,Hiram
2275,2013,32,Hofstra
2277,2013,29,Hou Christian
2281,2013,1,Hus-Till
2287,2013,33,Illinois St
2294,2013,37,Iowa
2296,2013,29,Jackson St
2302,2013,1,John Carroll
2305,2013,37,Kansas
2306,2013,35,Kansas St
2309,2013,35,Kent State
2318,2013,2,La Verne
2320,2013,31,Lamar
2325,2013,34,La Salle
2326,2013,1,LeTourneau
2327,2013,1,Lees McRae
2329,2013,30,Lehigh
2331,2013,1,Lenoir Rhyne
2333,2013,1,Lewis & Clark
2334,2013,1,Lewis Clark St
2335,2013,36,Liberty
2344,2013,33,Longwood
2347,2013,3,LA Christian
2348,2013,34,Louisiana Tech
2350,2013,31,Loyola Chicago
2351,2013,34,LMU
2352,2013,35,Loyola MD
2353,2013,1,LSU Shreveport
2362,2013,1,Manchester
2363,2013,32,Manhattan
2365,2013,1,Mansfield
2368,2013,31,Marist
2370,2013,2,TN Southern
2372,2013,1,Marymoun
2375,2013,1,Masters 
2377,2013,31,McNeese
2378,2013,31,UMBC
2379,2013,28,MD-Eastern
2381,2013,1,Menlo
2382,2013,36,Mercer
2390,2013,36,Miami
2393,2013,34,MTSU
2397,2013,3,Milligan
2400,2013,28,Miss Valley St
2405,2013,31,Monmouth
2410,2013,4,Montreat 
2413,2013,33,Morehead St
2415,2013,32,Morgan St
2419,2013,1,Mount St. Joseph
2426,2013,31,Navy
2427,2013,32,UNC Asheville
2428,2013,29,NC Central
2429,2013,33,Charlotte
2430,2013,31,UNC Greensboro
2433,2013,27,UL Monroe
2437,2013,31,Omaha
2439,2013,35,UNLV
2440,2013,31,Nevada
2442,2013,1,Coll NJ
2443,2013,26,New Orleans
2444,2013,1,Newberry
2447,2013,30,Nicholls
2448,2013,37,NC A&T
2449,2013,34,N Dakota St
2450,2013,33,Norfolk St
2454,2013,32,North Florida
2458,2013,31,N Colorado
2459,2013,30,N Illinois
2460,2013,35,Northern Iowa
2463,2013,31,CSU Northridge
2464,2013,32,N Arizona
2466,2013,31,N'Western St
2473,2013,31,Oakland
2474,2013,2,Oakland City
2476,2013,1,Oglethorpe
2477,2013,1,Ohio Dominican
2483,2013,37,Oregon
2486,2013,1,Pacific Lutheran
2492,2013,30,Pepperdine
2494,2013,1,Philander Smith
2500,2013,1,Point Loma
2501,2013,31,Portland
2502,2013,28,Portland St
2504,2013,31,Prairie View
2506,2013,32,Presbyterian
2507,2013,34,Providence
2509,2013,34,Purdue
2514,2013,31,Quinnipiac
2515,2013,32,Radford
2518,2013,1,Regis Univ
2520,2013,34,Rider
2521,2013,1,Rio Grande
2523,2013,35,Robert Morris
2525,2013,1,Rockhurst
2529,2013,29,Sacred Heart
2532,2013,1,Salisbury
2534,2013,34,Sam Houston
2535,2013,32,Samford
2539,2013,31,San Francisco
2540,2013,31,UCSB
2541,2013,38,Santa Clara
2542,2013,33,Savannah State
2545,2013,31,SE Louisiana
2546,2013,31,SE Missouri St
2547,2013,30,Seattle U
2550,2013,33,Seton Hall
2553,2013,1,Sewanee
2561,2013,32,Siena
2562,2013,1,Siena Heights
2565,2013,27,SIUE
2567,2013,32,SMU
2569,2013,28,SC State
2571,2013,35,S Dakota St
2572,2013,37,Southern Miss
2573,2013,1,So New Orleans
2574,2013,1,Sonoma St
2576,2013,1,S Wesleyan
2579,2013,32,South Carolina
2582,2013,33,Southern
2585,2013,1,Vanguard
2587,2013,1,SW MN St
2589,2013,1,Spalding
2590,2013,2,Spring Hill
2592,2013,1,St. Andrews
2597,2013,30,St Francis BK
2598,2013,29,St Francis PA
2599,2013,33,St John's
2603,2013,32,Saint Joseph's
2608,2013,35,Saint Mary's
2612,2013,30,Saint Peter's
2617,2013,28,SF Austin
2619,2013,33,Stony Brook
2623,2013,33,Missouri St
2628,2013,32,TCU
2630,2013,29,UT Martin
2631,2013,1,Tenn Temple
2633,2013,33,Tennessee
2634,2013,31,Tennessee St
2635,2013,28,Tennessee Tech
2636,2013,32,UTSA
2638,2013,32,UTEP
2639,2013,1,TX Lutheran
2640,2013,31,Texas Southern
2641,2013,31,Texas Tech
2643,2013,30,The Citadel
2648,2013,2,Toccoa Falls
2649,2013,28,Toledo
2652,2013,1,Trinity (IL)
2653,2013,33,Troy
2654,2013,1,Truman St
2655,2013,35,Tulane
2657,2013,1,Tuskegee
2662,2013,1,UC Santa Cruz
2666,2013,1,Urbana
2670,2013,36,VCU
2671,2013,1,VA Intermont
2674,2013,34,Valparaiso
2678,2013,31,VMI
2681,2013,31,Wagner
2684,2013,1,Warren Wilson
2685,2013,1,Wartburg
2691,2013,2,Webber Int
2692,2013,37,Weber St
2695,2013,2,West Alabama
2701,2013,1,Montana-Western
2710,2013,30,W Illinois
2711,2013,35,W Michigan
2714,2013,2,Western St.
2716,2013,1,Westmont
2717,2013,32,W Carolina
2720,2013,1,Whitman
2724,2013,39,Wichita St
2729,2013,30,William & Mary
2730,2013,3,William Carey
2733,2013,1,Wilmington OH
2736,2013,1,Win Salem
2737,2013,28,Winthrop
2739,2013,33,Green Bay
2747,2013,32,Wofford
2750,2013,36,Wright St
2751,2013,34,Wyoming
2752,2013,31,Xavier
2754,2013,34,Youngstown St
2755,2013,28,Grambling
2758,2013,1,Howard Payne
2803,2013,31,Bryant
2810,2013,2,Hardin-Simmons
2822,2013,1,N Greenville
2824,2013,2,Panhandle St
2828,2013,1,Shenandoah
2841,2013,3,Union Ky 
2842,2013,1,Virginia-Wise
2848,2013,1,Western Oregon
2850,2013,1,Whittier
2855,2013,2,Brescia
2868,2013,1,Holy Names
2870,2013,32,Purdue FW
2876,2013,1,Lincoln MO
2885,2013,28,NJIT
2890,2013,2,Reinhardt
2896,2013,2,Southern VA
2908,2013,33,SC Upstate
2911,2013,1,William Jewell
2913,2013,2,Brevard 
2934,2013,29,Bakersfield
2947,2013,4,Rochester Univ.
2949,2013,2,St Gregory's
2957,2013,2,Dominican (CA)
2986,2013,1,Fairmont
3079,2013,3,Cent Bapt Coll
3083,2013,1,Oakwood
3084,2013,32,Utah Valley
3086,2013,2,TX-Tyler
3087,2013,1,SUNY-Old Westbury
3088,2013,1,IU-Northwest
3091,2013,1,Hope Inter.
3093,2013,3,Cin Christian
3096,2013,7,SD Christian
3097,2013,1,Johnson FL
3098,2013,2,Marygrove 
3105,2013,2,Southeastern
3106,2013,1,Corban U
3119,2013,1,Daniel Webster
3120,2013,1,Ecclesia
3134,2013,3,Champ. Christ.
3138,2013,1,Indiana-East Univ
3141,2013,2,No New Mexico
3152,2013,2,Walla Walla
3154,2013,2,Southwest
3159,2013,1,Coll Idaho
3160,2013,1,R. Morris-Spfld
3163,2013,1,Roosevelt
3164,2013,3,Central Penn
3169,2013,2,Joh. & Wales NC
3171,2013,2,Hiwassee
3182,2013,2,CS San Marcos
3184,2013,2,Pacifica College
3188,2013,3,AZ Christian
3189,2013,1,Coastal Georgia
3216,2013,1,Cairn
3218,2013,1,Northwest Indian
3229,2013,2,VU of Lynchburg
112358,2013,34,Long Island
1,2014,3,AK-Anchorage
2,2014,30,Auburn
5,2014,31,UAB
6,2014,31,South Alabama
8,2014,33,Arkansas
9,2014,33,Arizona St
11,2014,1,Colorado Mesa
12,2014,38,Arizona
13,2014,34,Cal Poly
16,2014,30,Sacramento St
21,2014,36,San Diego St
22,2014,1,San Fran St
23,2014,31,San José St
24,2014,36,Stanford
25,2014,35,California
26,2014,37,UCLA
27,2014,31,UC Riverside
30,2014,32,USC
36,2014,32,Colorado St
38,2014,35,Colorado
41,2014,40,UConn
42,2014,33,Hartford
43,2014,33,Yale
44,2014,33,American
45,2014,33,G Washington
46,2014,33,Georgetown
47,2014,33,Howard
48,2014,35,Delaware
50,2014,32,FAMU
52,2014,36,Florida St
55,2014,31,J'Ville St
56,2014,31,Stetson
57,2014,39,Florida
58,2014,32,South Florida
59,2014,33,Georgia Tech
60,2014,1,Morehouse
61,2014,34,Georgia
62,2014,31,Hawai'i
65,2014,1,Grinnell
66,2014,36,Iowa State
68,2014,34,Boise St
70,2014,34,Idaho
71,2014,32,Bradley
72,2014,1,Elmhurst
75,2014,1,North Park
77,2014,33,Northwestern
79,2014,33,S Illinois
82,2014,31,UIC
84,2014,32,Indiana
85,2014,32,IUPUI
87,2014,32,Notre Dame
93,2014,34,Murray St
94,2014,30,N Kentucky
96,2014,40,Kentucky
97,2014,37,Louisville
98,2014,32,Western KY
99,2014,33,LSU
100,2014,2,Loyola (LA)
101,2014,1,Eureka Coll
103,2014,32,Boston College
104,2014,35,Boston Univ
107,2014,34,Holy Cross
108,2014,32,Harvard
109,2014,1,MIT
111,2014,32,Northeastern
113,2014,33,UMass
116,2014,33,Mount St Mary
119,2014,36,Towson
120,2014,32,Maryland
126,2014,1,Kalamazoo
127,2014,38,Michigan St
128,2014,1,N Michigan
130,2014,37,Michigan
134,2014,1,Minn Duluth
135,2014,38,Minnesota
139,2014,34,Saint Louis
140,2014,30,Kansas City
142,2014,35,Missouri
145,2014,33,Ole Miss
147,2014,31,Montana St
149,2014,30,Montana
150,2014,35,Duke
151,2014,34,East Carolina
152,2014,36,NC State
153,2014,34,North Carolina
154,2014,33,Wake Forest
155,2014,34,North Dakota
156,2014,35,Creighton
158,2014,32,Nebraska
159,2014,28,Dartmouth
160,2014,30,New Hampshire
161,2014,30,Fair Dickinson
163,2014,30,Princeton
164,2014,33,Rutgers
166,2014,36,New Mexico St
167,2014,34,New Mexico
170,2014,1,CCNY
171,2014,34,Columbia
172,2014,28,Cornell
179,2014,33,St Bonaventure
183,2014,34,Syracuse
189,2014,32,Bowling Green
190,2014,1,Defiance
191,2014,1,Heidelberg
193,2014,31,Miami OH
194,2014,35,Ohio State
195,2014,37,Ohio
197,2014,34,Oklahoma St
198,2014,33,Oral Roberts
201,2014,33,Oklahoma
202,2014,34,Tulsa
204,2014,32,Oregon St
205,2014,1,Pacific (OR)
213,2014,34,Penn State
218,2014,31,Temple
219,2014,28,Penn
221,2014,36,Pitt
222,2014,34,Villanova
224,2014,1,Westminster UT
225,2014,29,Brown
227,2014,32,Rhode Island
228,2014,36,Clemson
229,2014,1,Coker College
231,2014,30,Furman
232,2014,32,Charleston
233,2014,30,South Dakota
235,2014,34,Memphis
236,2014,32,Chattanooga
238,2014,31,Vanderbilt
239,2014,38,Baylor
241,2014,2,McMurry
242,2014,30,Rice
244,2014,1,St. Edward's
245,2014,34,Texas A&M
248,2014,33,Houston
249,2014,32,North Texas
250,2014,32,UT Arlington
251,2014,35,Texas
252,2014,35,BYU
253,2014,29,Southern Utah
254,2014,33,Utah
256,2014,31,James Madison
257,2014,33,Richmond
258,2014,37,Virginia
259,2014,31,Virginia Tech
261,2014,32,Vermont
264,2014,32,Washington
265,2014,31,Washington St
269,2014,32,Marquette
270,2014,35,Milwaukee
275,2014,38,Wisconsin
276,2014,33,Marshall
277,2014,33,West Virginia
278,2014,39,Fresno St
279,2014,34,Pacific
282,2014,34,Indiana St
286,2014,2,NC Wesleyan
288,2014,30,Lipscomb
290,2014,34,Georgia So
292,2014,32,UT Rio Grande
294,2014,30,Jacksonville
295,2014,36,Old Dominion
299,2014,32,Long Beach St
300,2014,35,UC Irvine
301,2014,35,San Diego
302,2014,31,UC Davis
304,2014,29,Idaho St
305,2014,33,DePaul
309,2014,35,Louisiana
311,2014,29,Maine
314,2014,33,Iona
315,2014,33,Niagara
322,2014,31,Lafayette
324,2014,34,Coast Car
325,2014,33,Cleveland St
326,2014,31,Texas St
328,2014,32,Utah State
329,2014,1,Mt. St. Vincent
331,2014,31,E Washington
333,2014,32,Alabama
338,2014,31,Kennesaw St
339,2014,33,Evansville
344,2014,33,Mississippi St
349,2014,31,Army
350,2014,32,UNC Wilmington
351,2014,1,Wingate
356,2014,35,Illinois
357,2014,34,Texas A&M-CC
361,2014,1,Philadelphia
366,2014,1,Ferrum
368,2014,2,Purdue NW
383,2014,1,Suffolk University
386,2014,1,Trinity (TX)
391,2014,1,Oberlin 
399,2014,34,Albany
405,2014,1,Baptist Bible
413,2014,1,Columbus State
418,2014,1,Hendrix
427,2014,1,Ohio Northern
440,2014,1,Albertus Magnus
450,2014,1,Wheelock College
455,2014,1,West VA Wesleyan
461,2014,1,Gwynedd-Mercy
469,2014,1,Chestnut Hill
477,2014,1,Lesley University
481,2014,1,Mount Ida 
484,2014,1,Alice Lloyd
487,2014,1,Bacone College
489,2014,2,Barber Scotia
494,2014,1,Blue Mountain
495,2014,2,Bluefield U
512,2014,1,Dakota St
524,2014,2,Fisher College
526,2014,35,FGCU
530,2014,1,Graceland
535,2014,1,Haskell
538,2014,1,Houghton 
546,2014,2,Judson College
548,2014,1,LaGrange
551,2014,2,NVU-Lyndon
554,2014,1,Maine-Ft Kent
561,2014,1,Mayville St
564,2014,2,Mid-Continent
585,2014,3,Northwood
587,2014,1,ND Coll
596,2014,2,Peru St
597,2014,1,Presentation
612,2014,2,Simpson
614,2014,1,Southern Poly
620,2014,1,Taylor
628,2014,1,Valley City St
630,2014,1,Wayland Baptist
2000,2014,30,Abilene Chrstn
2005,2014,30,Air Force
2006,2014,34,Akron
2008,2014,1,AL-Huntsville
2010,2014,29,Alabama A&M
2011,2014,31,Alabama St
2016,2014,31,Alcorn St
2019,2014,1,Allen Univ
2023,2014,1,Anderson (IN)
2026,2014,30,Appalachian St
2029,2014,31,AR-Pine Bluff
2031,2014,32,Little Rock
2032,2014,31,Arkansas St
2036,2014,1,Asbury
2040,2014,1,Aub.-Montgomery
2046,2014,30,Austin Peay
2050,2014,30,Ball State
2056,2014,1,Belhaven
2057,2014,36,Belmont
2064,2014,2,Bethel (TN)
2065,2014,32,Bethune
2066,2014,30,Binghamton
2069,2014,1,Black Hills St
2073,2014,2,Bluefield St
2077,2014,1,Brewton-Parker
2079,2014,1,Bridgewater VA
2083,2014,30,Bucknell
2084,2014,29,Buffalo
2086,2014,31,Butler
2092,2014,1,CSU Dom Hills
2096,2014,3,Cameron
2097,2014,32,Campbell
2098,2014,2,Campbellsville
2099,2014,34,Canisius
2104,2014,2,Carroll (MT)
2108,2014,1,Catholic DC
2109,2014,2,Cedarville
2110,2014,29,C Arkansas
2113,2014,2,Centenary LA
2115,2014,30,C Connecticut
2116,2014,31,UCF
2117,2014,31,C Michigan
2124,2014,4,Chaminade
2127,2014,31,Charleston So
2130,2014,32,Chicago St
2132,2014,34,Cincinnati
2133,2014,1,Claflin
2141,2014,1,Coe College
2142,2014,31,Colgate
2144,2014,1,Colorado Coll
2145,2014,1,CO Springs
2154,2014,32,Coppin St
2157,2014,1,Covenant
2164,2014,2,Dallas Baptist
2166,2014,33,Davidson
2168,2014,37,Dayton
2169,2014,30,Delaware St
2172,2014,31,Denver
2174,2014,32,Detroit Mercy
2176,2014,3,Dillard
2181,2014,31,Drake
2182,2014,30,Drexel
2184,2014,30,Duquesne
2189,2014,1,Earlham
2193,2014,35,ETSU
2196,2014,1,Eastern Univ.
2197,2014,30,E Illinois
2198,2014,34,E Kentucky
2199,2014,36,E Michigan
2204,2014,1,Eckerd
2206,2014,2,Edward Waters
2210,2014,32,Elon
2213,2014,1,Emory & Henry
2214,2014,2,Emporia St
2217,2014,32,Fairfield
2220,2014,1,Fayetteville St
2225,2014,2,Fisk
2226,2014,31,FAU
2227,2014,1,FL Memorial
2229,2014,31,FIU
2230,2014,31,Fordham
2232,2014,1,Fort Valley St
2239,2014,31,Fullerton
2241,2014,33,Gardner-Webb
2244,2014,31,George Mason
2247,2014,34,Georgia St
2250,2014,36,Gonzaga
2251,2014,2,Goucher
2253,2014,30,Grand Canyon
2256,2014,3,Greensboro
2257,2014,1,Greenville
2258,2014,1,Guilford
2261,2014,30,Hampton
2265,2014,1,Haverford
2267,2014,1,Hawaii-Hilo
2269,2014,2,HI Pacific
2272,2014,31,High Point
2273,2014,1,Hillsdale
2275,2014,33,Hofstra
2277,2014,31,Hou Christian
2281,2014,5,Hus-Till
2287,2014,34,Illinois St
2294,2014,33,Iowa
2295,2014,3,Iowa Wesleyan
2296,2014,31,Jackson St
2299,2014,1,Jarvis Chr
2305,2014,35,Kansas
2306,2014,33,Kansas St
2309,2014,32,Kent State
2310,2014,1,Kentucky St
2318,2014,1,La Verne
2320,2014,30,Lamar
2325,2014,31,La Salle
2326,2014,1,LeTourneau
2327,2014,2,Lees McRae
2329,2014,32,Lehigh
2335,2014,32,Liberty
2336,2014,1,Limestone
2344,2014,32,Longwood
2347,2014,3,LA Christian
2348,2014,37,Louisiana Tech
2349,2014,28,UMass Lowell
2350,2014,32,Loyola Chicago
2351,2014,32,LMU
2352,2014,30,Loyola MD
2358,2014,1,Lyon College
2362,2014,3,Manchester
2363,2014,33,Manhattan
2368,2014,31,Marist
2369,2014,2,Mars Hill
2370,2014,2,TN Southern
2375,2014,1,Masters 
2377,2014,30,McNeese
2378,2014,29,UMBC
2379,2014,29,MD-Eastern
2381,2014,1,Menlo
2382,2014,36,Mercer
2389,2014,4,Metro State
2390,2014,33,Miami
2391,2014,1,Mich-Dearborn
2393,2014,33,MTSU
2397,2014,2,Milligan
2398,2014,1,Millsaps
2399,2014,1,Minn-Morris
2400,2014,32,Miss Valley St
2401,2014,1,MS College
2402,2014,1,Missouri S&T
2405,2014,32,Monmouth
2407,2014,1,MT St.-Billings
2410,2014,4,Montreat 
2413,2014,34,Morehead St
2415,2014,31,Morgan St
2418,2014,1,Mount Olive
2419,2014,1,Mount St. Joseph
2426,2014,30,Navy
2427,2014,32,UNC Asheville
2428,2014,33,NC Central
2429,2014,31,Charlotte
2430,2014,32,UNC Greensboro
2433,2014,26,UL Monroe
2437,2014,32,Omaha
2439,2014,33,UNLV
2440,2014,32,Nevada
2443,2014,26,New Orleans
2444,2014,2,Newberry
2447,2014,29,Nicholls
2448,2014,32,NC A&T
2449,2014,33,N Dakota St
2450,2014,34,Norfolk St
2454,2014,32,North Florida
2458,2014,32,N Colorado
2459,2014,32,N Illinois
2460,2014,31,Northern Iowa
2463,2014,35,CSU Northridge
2464,2014,32,N Arizona
2466,2014,31,N'Western St
2468,2014,1,ND de Namur
2470,2014,1,Nova SE
2473,2014,33,Oakland
2474,2014,3,Oakland City
2479,2014,1,Ohio Valley
2483,2014,34,Oregon
2486,2014,2,Pacific Lutheran
2492,2014,31,Pepperdine
2501,2014,31,Portland
2502,2014,32,Portland St
2504,2014,34,Prairie View
2506,2014,32,Presbyterian
2507,2014,35,Providence
2509,2014,32,Purdue
2514,2014,32,Quinnipiac
2515,2014,35,Radford
2520,2014,31,Rider
2521,2014,2,Rio Grande
2522,2014,1,Roanoke
2523,2014,36,Robert Morris
2525,2014,2,Rockhurst
2529,2014,31,Sacred Heart
2532,2014,1,Salisbury
2534,2014,35,Sam Houston
2535,2014,33,Samford
2539,2014,33,San Francisco
2540,2014,30,UCSB
2541,2014,33,Santa Clara
2542,2014,32,Savannah State
2544,2014,1,Schreiner
2545,2014,30,SE Louisiana
2546,2014,32,SE Missouri St
2547,2014,30,Seattle U
2550,2014,34,Seton Hall
2553,2014,1,Sewanee
2557,2014,1,Coast Guard
2561,2014,38,Siena
2562,2014,1,Siena Heights
2565,2014,31,SIUE
2567,2014,37,SMU
2568,2014,2,Southern Ark.
2569,2014,30,SC State
2571,2014,32,S Dakota St
2572,2014,35,Southern Miss
2574,2014,3,Sonoma St
2579,2014,34,South Carolina
2582,2014,31,Southern
2585,2014,1,Vanguard
2587,2014,1,SW MN St
2588,2014,1,Southwestern TX
2590,2014,2,Spring Hill
2592,2014,4,St. Andrews
2595,2014,1,St Francis (IL)
2597,2014,32,St Francis BK
2598,2014,30,St Francis PA
2599,2014,33,St John's
2601,2014,1,St. Joseph's (IN)
2603,2014,34,Saint Joseph's
2606,2014,1,St. Martin's
2608,2014,35,Saint Mary's
2612,2014,31,Saint Peter's
2617,2014,35,SF Austin
2619,2014,34,Stony Brook
2623,2014,33,Missouri St
2626,2014,1,Tampa
2628,2014,31,TCU
2630,2014,31,UT Martin
2631,2014,2,Tenn Temple
2633,2014,37,Tennessee
2634,2014,30,Tennessee St
2635,2014,33,Tennessee Tech
2636,2014,30,UTSA
2638,2014,34,UTEP
2640,2014,34,Texas Southern
2641,2014,32,Texas Tech
2643,2014,32,The Citadel
2644,2014,1,Thiel
2648,2014,2,Toccoa Falls
2649,2014,34,Toledo
2650,2014,2,Tougaloo
2653,2014,31,Troy
2654,2014,1,Truman St
